id,url,tag,right_tag_cn,您的注释,待验证组合tag,待验证相克tag
4705,suitcase,suitcase,手提箱,,,
4706,sukusuku_hakutaku,sukusuku_hakutaku,白泽球,,,
4707,summer,summer,夏天,,,
4708,summer_festival,summer_festival,夏祭,,,
4709,sun,sun,太阳,,,
4710,sun_hat,sun_hat,太阳帽,,,
4711,sunbeam,sunbeam,阳光,,,
4712,sunburst,sunburst,日出时突现的光照,,,
4713,sundae,sundae,圣代,,,
4714,sundress,sundress,太阳裙|背心裙,,,
4715,sunflower,sunflower,向日葵,,,
4716,sunflower_hair_ornament,sunflower_hair_ornament,向日葵发饰,,,
4717,sunglasses,sunglasses,墨镜,,,
4718,sunlight,sunlight,阳光,,,
4719,sunrise,sunrise,日出,,,
4720,sunscreen,sunscreen,防晒霜,,,
4721,sunset,sunset,日落,,,
4722,super_crown,super_crown,库巴大王梗,,,
4723,super_robot,super_robot,超级机器人,,,
4724,super_saiyan,super_saiyan,超级赛亚人,,,
4725,super_soaker,super_soaker,超级水枪,,,
4726,superhero,superhero,超级英雄,,,
4727,suppressor,suppressor,消音器,,,
4728,surcoat,surcoat,苏尔外套,,,
4729,surfboard,surfboard,冲浪板,,,
4730,surgical_mask,surgical_mask,医用口罩,,,
4731,surprise_kiss,surprise_kiss,惊喜之吻|意外之吻,,,
4732,surprised,surprised,惊讶,,,
4733,surreal,surreal,怪诞的|超现实主义,,,
4734,survey_corps_(emblem),survey_corps_(emblem),调查兵团徽章,,,
4735,sushi,sushi,寿司,,,
4736,suspended_congress,suspended_congress,火车便当式体位,,,
4737,suspender_shorts,suspender_shorts,吊带短裤,,,
4738,suspender_skirt,suspender_skirt,吊带裙|挂肩宽阔外长裤,,,
4739,suspenders,suspenders,背带,,,
4740,suspension,suspension,悬吊绑缚,,,
4741,swastika,swastika,万字符,,,
4742,sweat,sweat,汗水,,,
4743,sweatband,sweatband,吸汗带,,,
4744,sweatdrop,sweatdrop,汗珠,,,
4745,sweater,sweater,毛衣,,,
4746,sweater_around_waist,sweater_around_waist,束在腰上的毛衣,,,
4747,sweater_dress,sweater_dress,毛衣连衣裙,,,
4748,sweater_vest,sweater_vest,毛衣背心,,,
4749,sweating_profusely,sweating_profusely,大汗淋漓,,,
4750,sweatshirt,sweatshirt,长袖运动卫衣,,,
4751,sweet_potato,sweet_potato,甘薯,,,
4752,sweets,sweets,糖果,,,
4753,swept_bangs,swept_bangs,扫把状刘海,,,
4754,swim_briefs,swim_briefs,泳裤,,,
4755,swim_cap,swim_cap,泳帽,,,
4756,swim_trunks,swim_trunks,泳裤,,,
4757,swimming,swimming,游泳,,,
4758,swimsuit,swimsuit,泳装,,,
4759,swimsuit_aside,swimsuit_aside,把泳衣的裆部挪到一边,,,
4760,swimsuit_of_perpetual_summer,swimsuit_of_perpetual_summer,常夏的泳衣(fgo学妹灵衣),,,
4761,swimsuit_pull,swimsuit_pull,扯下泳衣,,,
4762,swimsuit_under_clothes,swimsuit_under_clothes,里面穿着泳衣,,,
4763,swimwear,swimwear,泳衣,,,
4764,swing,swing,摆动,,,
4765,swirl_lollipop,swirl_lollipop,漩涡棒棒糖,,,
4766,sword,sword,剑,,,
4767,sword_of_hisou,sword_of_hisou,绯想之剑,,,
4768,sword_over_shoulder,sword_over_shoulder,靠在肩上的剑,,,
4769,symbol-shaped_pupils,symbol-shaped_pupils,符号形瞳孔,,,
4770,symbol_in_eye,symbol_in_eye,眼睛里有符号,,,
4771,symmetrical_docking,symmetrical_docking,胸部贴着胸部,,,
4772,symmetry,symmetry,左右对称,,,
4773,syringe,syringe,注射器,,,
4774,t-shirt,t-shirt,T恤,,,
4775,tabard,tabard,搭肩衫,,,
4776,tabi,tabi,足袋,,,
4777,table,table,桌子,,,
4778,tablecloth,tablecloth,台布,,,
4779,tablet_pc,tablet_pc,平板电脑,,,
4780,tachi-e,tachi-e,立绘,,,
4781,tail,tail,尾巴,,,
4782,tail_bell,tail_bell,尾巴系着铃铛,,,
4783,tail_between_legs,tail_between_legs,尾巴蜷到两腿之间,,,
4784,tail_bow,tail_bow,尾巴系着蝴蝶结,,,
4785,tail_censor,tail_censor,尾巴遮住三点|用尾巴打码,,,
4786,tail_grab,tail_grab,抓着尾巴,,,
4787,tail_hug,tail_hug,抱着尾巴,,,
4788,tail_ribbon,tail_ribbon,尾巴系着缎带,,,
4789,tail_wagging,tail_wagging,摇尾巴,,,
4790,tailcoat,tailcoat,燕尾服,,,
4791,taiyaki,taiyaki,鲷鱼烧,,,
4792,take_your_pick,take_your_pick,选哪个好呢,,,
4793,taking_picture,taking_picture,拍照|自拍,,,
4794,takoyaki,takoyaki,章鱼烧,,,
4795,talisman,talisman,画符,,,
4796,talking,talking,有台词的,,,
4797,talking_on_phone,talking_on_phone,打电话,,,
4798,tally,tally,计数|画正字,,,
4799,talons,talons,鸟爪,,,
4800,tam_o'_shanter,tam_o'_shanter,苏格兰平顶帽,,,
4801,tambourine,tambourine,手鼓,,,
4802,tan,tan,小麦色(皮肤),,,
4803,tan_background,tan_background,棕褐色背景,,,
4804,tanabata,tanabata,七夕,,,
4805,tangzhuang,tangzhuang,唐装,,,
4806,tank,tank,坦克,,,
4807,tank_top,tank_top,无袖紧身背心,,,
4808,tankini,tankini,坦基尼,,,
4809,tantou,tantou,短刀,,,
4810,tanuki,tanuki,狸,,,
4811,tanzaku,tanzaku,长条诗笺,,,
4812,tape,tape,胶布,,,
4813,tape_gag,tape_gag,嘴里贴着胶布并被绑起来,,,
4814,tapir_tail,tapir_tail,貘尾,,,
4815,tareme,tareme,无辜的眼神|眼神柔弱,,,
4816,tarot,tarot,塔罗牌,,,
4817,tassel,tassel,流苏,,,
4818,tasuki,tasuki,襷,,,
4819,tatami,tatami,榻榻米,,,
4820,tate_eboshi,tate_eboshi,乌纱,,,
4821,tattoo,tattoo,纹身,,,
4822,taut_clothes,taut_clothes,绷紧的衣服,,,
4823,taut_dress,taut_dress,绷紧的连衣裙,,,
4824,taut_shirt,taut_shirt,绷紧的衬衫,,,
4825,tea,tea,茶,,,
4826,tea_set,tea_set,茶具,,,
4827,teacher,teacher,教师,,,
4828,teacup,teacup,茶杯,,,
4829,team_9,team_9,⑨之组,,,
4830,team_rocket,team_rocket,火箭队,,,
4831,teamwork,teamwork,团队合作|多名女性服侍,,,
4832,teapot,teapot,茶壶,,,
4833,teardrop,teardrop,泪珠,,,
4834,tearing_clothes,tearing_clothes,撕破衣服,,,
4835,tearing_up,tearing_up,要哭的表情,,,
4836,tears,tears,眼泪,,,
4837,teasing,teasing,戏弄,,,
4838,teddy_bear,teddy_bear,泰迪熊,,,
4839,teenage,teenage,青少年|青少年化,,,
4840,teeth,teeth,牙齿,,,
4841,tegaki,tegaki,来自tegaki博客,,,
4842,telekinesis,telekinesis,念力,,,
4843,telephone_pole,telephone_pole,弱电柱|通信电塔,,,
4844,telescope,telescope,望远镜,,,
4845,television,television,电视,,,
4846,telstar,telstar,泰事达牌足球,,,
4847,tempura,tempura,天妇罗,,,
4848,tengu,tengu,天狗,,,
4849,tengu-geta,tengu-geta,天狗木屐,,,
4850,tengu_mask,tengu_mask,天狗面具,,,
4851,tennis_ball,tennis_ball,网球,,,
4852,tennis_racket,tennis_racket,网球拍,,,
4853,tennis_uniform,tennis_uniform,网球衫,,,
4854,tent,tent,帐篷,,,
4855,tentacle_hair,tentacle_hair,触手头发,,,
4856,tentacle_sex,tentacle_sex,触手奸,,,
4857,tentacles,tentacles,触手,,,
4858,tentacles_under_clothes,tentacles_under_clothes,触手伸进衣服里,,,
4859,teruterubouzu,teruterubouzu,晴天娃娃,,,
4860,test_plugsuit,test_plugsuit,EVA驾驶服试作款,,,
4861,test_tube,test_tube,试管,,,
4862,testicles,testicles,睾丸,,,
4863,text_focus,text_focus,文字元素,,,
4864,text_only_page,text_only_page,纯文字的图,,,
4865,thai_text,thai_text,泰文,,,
4866,thank_you,thank_you,感谢绘,,,
4867,the_pose,the_pose,趴在地上并翘起脚,,,
4868,theft,theft,盗窃,,,
4869,themed_object,themed_object,突出主题,,,
4870,thermometer,thermometer,体温计,,,
4871,thermos,thermos,魔法瓶,,,
4872,they_had_lots_of_sex_afterwards,they_had_lots_of_sex_afterwards,之后干了个爽,,,
4873,thick_eyebrows,thick_eyebrows,浓眉,,,
4874,thick_thighs,thick_thighs,肉腿,,,
4875,thigh_boots,thigh_boots,高帮靴,,,
4876,thigh_gap,thigh_gap,大腿之间(绝对领域),,,
4877,thigh_grab,thigh_grab,抓着大腿,,,
4878,thigh_holster,thigh_holster,腿上系着带子或工具包或枪套,,,
4879,thigh_pouch,thigh_pouch,腿上绑着工具包,,,
4880,thigh_ribbon,thigh_ribbon,大腿系着缎带,,,
4881,thigh_sex,thigh_sex,素股|腿夹,,,
4882,thigh_strap,thigh_strap,大腿缠着带子,,,
4883,thighband_pantyhose,thighband_pantyhose,有腿环的裤袜,,,
4884,thighhighs,thighhighs,含过膝袜和裤袜,,,
4885,thighhighs_pull,thighhighs_pull,拉着长袜|拉着过膝袜|拉着裤袜,,,
4886,thighhighs_under_boots,thighhighs_under_boots,长袜、过膝袜等外面再穿着靴子,,,
4887,thighlet,thighlet,大腿,,,
4888,thighs,thighs,大腿,,,
4889,thinking,thinking,思考,,,
4890,third_eye,third_eye,第三只眼,,,
4891,thong,thong,丁字内裤,,,
4892,thong_bikini,thong_bikini,丁字式比基尼,,,
4893,thong_leotard,thong_leotard,丁字式连身衣,,,
4894,thorns,thorns,荆棘,,,
4895,thought_bubble,thought_bubble,体现内心想法的会话气泡,,,
4896,thread,thread,线(物体),,,
4897,three-dimensional_maneuver_gear,three-dimensional_maneuver_gear,立体机动装置,,,
4898,threesome,threesome,3P,,,
4899,throne,throne,宝座,,,
4900,through_clothes,through_clothes,隔着衣物爱抚,,,
4901,through_wall,through_wall,壁尻,,,
4902,thrusters,thrusters,推进器,,,
4903,thumb_ring,thumb_ring,拇指指环,,,
4904,thumbs_up,thumbs_up,竖大拇指,,,
4905,tiara,tiara,皇冠头饰,,,
4906,tickling,tickling,挠痒痒,,,
4907,tie_clip,tie_clip,领带夹,,,
4908,tied_hair,tied_hair,扎好的头发,,,
4909,tied_shirt,tied_shirt,把衣服(衣角和下摆)打结,,,
4910,tied_up,tied_up,捆绑,,,
4911,tiered_tray,tiered_tray,分层托盘架,,,
4912,tiger,tiger,老虎,,,
4913,tiger_ears,tiger_ears,虎耳,,,
4914,tiger_print,tiger_print,虎纹,,,
4915,tiger_tail,tiger_tail,虎尾,,,
4916,tight,tight,衣物紧紧的,,,
4917,tight_pants,tight_pants,紧身裤,,,
4918,tiles,tiles,瓷砖,,,
4919,tilted_headwear,tilted_headwear,歪着的头饰,,,
4920,time_paradox,time_paradox,不在同时间线的角色,,,
4921,timestamp,timestamp,时间戳,,,
4922,tinted_eyewear,tinted_eyewear,有色眼镜,,,
4923,tiptoes,tiptoes,踮起脚尖,,,
4924,tire,tire,轮胎,,,
4925,tissue,tissue,纸巾|手帕,,,
4926,tissue_box,tissue_box,纸巾盒,,,
4927,title,title,标题,,,
4928,title_parody,title_parody,模仿标题风格,,,
4929,toast,toast,烤吐司,,,
4930,toast_in_mouth,toast_in_mouth,叼着面包,,,
4931,toe-point,toe-point,趾尖|脚尖,,,
4932,toe_scrunch,toe_scrunch,蜷着脚趾,,,
4933,toeless_boots,toeless_boots,露趾靴,,,
4934,toeless_legwear,toeless_legwear,露趾裤袜,,,
4935,toenail_polish,toenail_polish,指甲油,,,
4936,toenails,toenails,脚趾甲,,,
4937,toes,toes,脚趾,,,
4938,toilet,toilet,厕所|坐便器,,,
4939,toilet_paper,toilet_paper,厕纸,,,
4940,toilet_use,toilet_use,上厕所,,,
4941,tokin_hat,tokin_hat,头襟|兜巾,,,
4942,tokisadame_school_uniform,tokisadame_school_uniform,时定高校校服,,,
4943,tokiwadai_school_uniform,tokiwadai_school_uniform,常盘台中学校服,,,
4944,tokkuri,tokkuri,清酒瓶,,,
4945,tomato,tomato,番茄,,,
4946,tomboy,tomboy,假小子,,,
4947,tombstone,tombstone,墓碑,,,
4948,tomoe_(symbol),tomoe_(symbol),巴纹,,,
4949,tomoeda_elementary_school_uniform,tomoeda_elementary_school_uniform,友枝小学校服,,,
4950,toned,toned,健壮的,,,
4951,toned_male,toned_male,健美男,,,
4952,tonfa,tonfa,东方棍,,,
4953,tongue,tongue,舌头,,,
4954,tongue_out,tongue_out,吐舌头,,,
4955,tongue_piercing,tongue_piercing,打舌钉,,,
4956,too_many,too_many,太多了,,,
4957,tools,tools,工具,,,
4958,tooth,tooth,牙,,,
4959,toothbrush,toothbrush,牙刷,,,
4960,top-down_bottom-up,top-down_bottom-up,脸朝下屁股朝上,,,
4961,top_hat,top_hat,礼帽,,,
4962,topless,topless,赤裸上身,,,
4963,torch,torch,火炬,,,
4964,torii,torii,鸟居,,,
4965,torn_bodysuit,torn_bodysuit,破损的紧身衣,,,
4966,torn_clothes,torn_clothes,破损的衣服,,,
4967,torn_gloves,torn_gloves,破损的手套,,,
4968,torn_jeans,torn_jeans,破损的牛仔裤,,,
4969,torn_legwear,torn_legwear,破损的裤袜,,,
4970,torn_leotard,torn_leotard,破损的连身衣,,,
4971,torn_panties,torn_panties,破损的内裤,,,
4972,torn_pants,torn_pants,破损的裤子,,,
4973,torn_scarf,torn_scarf,破损的围巾,,,
4974,torn_shirt,torn_shirt,破损的衬衫,,,
4975,torn_shorts,torn_shorts,破损的短裤,,,
4976,torn_sleeves,torn_sleeves,破损的袖子,,,
4977,torn_swimsuit,torn_swimsuit,破损的泳衣,,,
4978,torogao,torogao,淫荡的表情,,,
4979,torpedo,torpedo,鱼雷,,,
4980,torso_grab,torso_grab,抓着躯干,,,
4981,torture,torture,拷问,,,
4982,towel,towel,毛巾,,,
4983,towel_around_neck,towel_around_neck,披着毛巾的脖子,,,
4984,tower,tower,塔,,,
4985,town,town,小镇,,,
4986,toy,toy,玩具,,,
4987,track_jacket,track_jacket,运动夹克,,,
4988,track_pants,track_pants,运动裤,,,
4989,track_suit,track_suit,运动服,,,
4990,trading_card,trading_card,集换卡片,,,
4991,traditional_chinese_text,traditional_chinese_text,繁体字,,,
4992,traditional_clothes,traditional_clothes,传统服装|民族服装,,,
4993,traditional_media,traditional_media,纯手绘,,,
4994,traffic_cone,traffic_cone,路障,,,
4995,traffic_light,traffic_light,信号灯,,,
4996,train,train,列车|电车,,,
4997,train_interior,train_interior,列车内部|电车内部,,,
4998,train_station,train_station,车站,,,
4999,training_bra,training_bra,运动内衣,,,
5000,training_corps_(emblem),training_corps_(emblem),训练兵团徽章,,,
5001,trait_connection,trait_connection,角色特征有关联,,,
5002,transformation,transformation,变形|变型,,,
5003,transparent,transparent,透明的,,,
5004,transparent_background,transparent_background,透明背景,,,
5005,transparent_umbrella,transparent_umbrella,透明雨伞,,,
5006,trash_can,trash_can,垃圾桶,,,
5007,tray,tray,托盘,,,
5008,treasure_chest,treasure_chest,宝箱,,,
5009,treble_clef,treble_clef,高音符号,,,
5010,tree,tree,树,,,
5011,tree_branch,tree_branch,树枝,,,
5012,tree_shade,tree_shade,树荫,,,
5013,tree_stump,tree_stump,树桩,,,
5014,trefoil,trefoil,一种女性展示臀部的姿势,,,
5015,trembling,trembling,颤抖,,,
5016,trench_coat,trench_coat,长摆风衣,,,
5017,tress_ribbon,tress_ribbon,绺发发带,,,
5018,tri_tails,tri_tails,有三股辫子,,,
5019,trial_captain,trial_captain,道馆馆主,,,
5020,triangle,triangle,三角形,,,
5021,triangle_mouth,triangle_mouth,三角嘴,,,
5022,triangular_headpiece,triangular_headpiece,三角头巾,,,
5023,tribadism,tribadism,磨豆腐,,,
5024,tribal,tribal,部落,,,
5025,trick_or_treat,trick_or_treat,不给糖就捣蛋,,,
5026,trick_or_treatment,trick_or_treatment,紫绿相间的胶衣比基尼,,,
5027,trident,trident,三叉戟,,,
5028,triforce,triforce,三角神力,,,
5029,trigger_discipline,trigger_discipline,手指没放在扳机上,,,
5030,trigram,trigram,八卦,,,
5031,triple_penetration,triple_penetration,三穴插入,,,
5032,tripping,tripping,被绊倒,,,
5033,troll_face,troll_face,嚣张脸,,,
5034,trolling,trolling,恶搞行为,,,
5035,tropical_drink,tropical_drink,热带饮料|热带风情鸡尾酒,,,
5036,trumpet,trumpet,小洋号,,,
5037,truth,truth,真相吐槽,,,
5038,tsab_ground_military_uniform,tsab_ground_military_uniform,时空管理局军服,,,
5039,tsundere,tsundere,傲娇,,,
5040,tsurime,tsurime,吊梢眼,,,
5041,tube,tube,管子,,,
5042,tubetop,tubetop,直筒式抹胸,,,
5043,tulip,tulip,郁金香,,,
5044,tunic,tunic,束腰外衣,,,
5045,turban,turban,穆斯林头巾,,,
5046,turn_pale,turn_pale,脸色苍白,,,
5047,turnaround,turnaround,前后身对比图,,,
5048,turret,turret,舰炮,,,
5049,turtle,turtle,龟,,,
5050,turtleneck,turtleneck,高领服饰,,,
5051,turtleneck_sweater,turtleneck_sweater,高领毛衣,,,
5052,tusks,tusks,象牙,,,
5053,tuxedo,tuxedo,男式晚间小礼服,,,
5054,twilight,twilight,黄昏,,,
5055,twin_braids,twin_braids,两条辫子,,,
5056,twin_drills,twin_drills,双钻头发型,,,
5057,twincest,twincest,双胞胎调情|双胞胎乱伦,,,
5058,twins,twins,双胞胎,,,
5059,twintails,twintails,双马尾,,,
5060,twisted_torso,twisted_torso,躯干夸张地扭曲,,,
5061,twitching,twitching,抽搐,,,
5062,twitter_username,twitter_username,推特用户名,,,
5063,two-footed_footjob,two-footed_footjob,用双脚腿交,,,
5064,two-handed,two-handed,用双手,,,
5065,two-handed_handjob,two-handed_handjob,用双手手交,,,
5066,two-sided_fabric,two-sided_fabric,双层样式的服饰画法,,,
5067,two-tone_background,two-tone_background,双色调背景,,,
5068,two-tone_hair,two-tone_hair,双色头发,,,
5069,two-tone_hairband,two-tone_hairband,双色发带,,,
5070,two-tone_skin,two-tone_skin,双色皮肤,,,
5071,two_side_up,two_side_up,小型双股辫,,,
5072,two_tails,two_tails,有两条尾巴,,,
5073,tying,tying,打结(动作),,,
5074,tying_hair,tying_hair,扎头发,,,
5075,typo,typo,印刷错误,,,
5076,u.a._school_uniform,u.a._school_uniform,雄英高中校服,,,
5078,uchikake,uchikake,白无垢|日式嫁衣,,,
5079,uchiwa,uchiwa,团扇,,,
5080,ufo,ufo,不明飞行物,,,
5081,ugly_man,ugly_man,丑男,,,
5082,ultra_beast,ultra_beast,超级怪兽,,,
5083,umbrella,umbrella,雨伞,,,
5084,unaligned_breasts,unaligned_breasts,左右乳房动态不一,,,
5085,unbuttoned,unbuttoned,解开纽扣后,,,
5086,unbuttoned_shirt,unbuttoned_shirt,解开纽扣的衬衫,,,
5087,uncensored,uncensored,无修正,,,
5088,unconscious,unconscious,失神,,,
5089,under-rim_eyewear,under-rim_eyewear,无上框眼镜,,,
5090,under_covers,under_covers,盖着被子的,,,
5091,under_kotatsu,under_kotatsu,钻进被炉的,,,
5092,under_table,under_table,在桌子下面,,,
5093,underboob,underboob,下乳|南半球,,,
5094,underboob_cutout,underboob_cutout,衣服有下半乳开口,,,
5095,underbust,underbust,勒着下胸围的衣服,,,
5096,undercut,undercut,帽盔式发型,,,
5097,undershirt,undershirt,汗衫,,,
5098,undersized_clothes,undersized_clothes,尺寸过小的衣服,,,
5099,underwater,underwater,水下,,,
5100,underwear,underwear,内衣,,,
5101,underwear_only,underwear_only,只穿着内衣,,,
5102,undone_necktie,undone_necktie,解开领带,,,
5103,undressing,undressing,脱衣,,,
5104,uneven_eyes,uneven_eyes,大小眼,,,
5105,uneven_twintails,uneven_twintails,两股辫子大小不一,,,
5106,unicorn,unicorn,独角兽,,,
5107,uniform,uniform,制服,,,
5108,union_jack,union_jack,米字旗,,,
5109,unitard,unitard,弹力紧身衣,,,
5110,unmoving_pattern,unmoving_pattern,连续重复的花纹,,,
5111,unsheathing,unsheathing,拔出鞘的,,,
5112,untied,untied,解开的衣物|没穿好的衣物,,,
5113,untied_bikini,untied_bikini,解开的比基尼,,,
5114,untucked_shirt,untucked_shirt,解开的衬衫,,,
5115,untying,untying,解开的,,,
5116,unzipped,unzipped,拉开拉链的,,,
5117,unzipping,unzipping,拉开拉链(动作),,,
5118,updo,updo,头发往上蜷的发型,,,
5119,upper_body,upper_body,上半身,,,
5120,upper_teeth,upper_teeth,露出上排牙齿,,,
5121,upright_straddle,upright_straddle,对坐体位,,,
5122,upshirt,upshirt,从衬衫下方瞥,,,
5123,upshorts,upshorts,从裙底瞥,,,
5124,upside-down,upside-down,倒挂的,,,
5125,upskirt,upskirt,从人的下方往上瞥,,,
5126,uranohoshi_school_uniform,uranohoshi_school_uniform,浦之星女学院校服,,,
5127,urethra,urethra,尿道,,,
5128,urethral_insertion,urethral_insertion,尿道插入,,,
5129,used_condom,used_condom,用过的避孕套,,,
5130,used_tissue,used_tissue,用过的纸巾,,,
5131,ushanka,ushanka,俄罗斯冬帽,,,
5132,uterus,uterus,子宫,,,
5133,utility_belt,utility_belt,战术皮带,,,
5134,uvula,uvula,小舌头|口盖垂|悬雍垂,,,
5135,uwabaki,uwabaki,室内鞋,,,
5136,v,v,比V|剪刀手,,,
5137,v-neck,v-neck,v字领,,,
5138,v-shaped_eyebrows,v-shaped_eyebrows,眉毛皱成V形(表高傲或愤怒),,,
5139,v_arms,v_arms,拘谨的手势,,,
5140,v_over_eye,v_over_eye,在眼边比剪刀手,,,
5141,vacuum_cleaner,vacuum_cleaner,吸尘器,,,
5142,vaginal,vaginal,阴道,,,
5143,vaginal_object_insertion,vaginal_object_insertion,阴道异物插入,,,
5144,valentine,valentine,情人节,,,
5145,valkyrie,valkyrie,女武神,,,
5146,vambraces,vambraces,下臂护甲,,,
5147,vampire,vampire,吸血鬼,,,
5148,vanishing_point,vanishing_point,远景透视画法,,,
5149,varia_suit,varia_suit,强化服,,,
5150,variable_fighter,variable_fighter,可变形战机|超时空要塞机体,,,
